QuerySId;SessionSId;UserSId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;RED;Edit index;Jaccard index;Cosine index;Common fragments index;Common tables index;Vote;ExplorationSId;GroundTruth;ChangeSession
113;2;4;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.957427107756338;0.6;0.4;1;2;0;0
114;2;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.4;1;2;0;0
115;2;4;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.91350027839114;0.4;0.4;1;2;0;0
116;2;4;2;1;1;2;4;0;0;0;1;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;13;0;0.0714285714285714;0.951817268624952;0.1;0.2;1;2;0;0
117;2;4;3;2;1;3;7;0;0;0;1;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;13;0;0.0714285714285714;0.984731927834662;0.1;0.2;1;2;0;0
118;2;4;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.888336318148377;0.6;0.4;1;2;0;0
119;2;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.4;1;2;0;0
120;2;4;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.4;1;2;0;0
121;2;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.975321304444756;0.9;0.6;0;2;0;0
122;2;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;2;0;0
123;2;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;2;0;0
124;2;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;2;0;0
125;2;4;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;2;0;0
126;2;4;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;0.97913004865233;0.7;0.6;1;2;0;0
127;2;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.954594154601839;0.6;0.4;1;2;0;0
128;2;4;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;1;0.6;0.4;0;2;0;0
129;3;10;3;2;1;3;7;0;0;0;0;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;9;0.1;0;0;0;0;1;3;1;1
130;3;10;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.78192905271403;0.4;0.5;1;3;0;0
131;3;10;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.974900525429522;0.4;0.5;1;3;0;0
132;3;10;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.974900525429522;0.4;0.5;1;3;0;0
133;3;10;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.974900525429522;0.4;0.5;1;3;0;0
134;3;10;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;10;0;0.285714285714286;1;0.4;0.5;1;3;0;0
135;3;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.91350027839114;0.6;0.5;1;3;0;0
136;3;10;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.91350027839114;0.4;0.5;1;3;0;0
137;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.930895652928769;0.9;0.75;0;3;0;0
138;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.75;0;3;0;0
139;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.75;0;3;0;0
140;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.75;0;3;0;0
141;3;10;3;2;1;3;7;1;0;1;1;1;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;12;0;0.2;0.86747239794936;0.3;0.25;1;3;0;0
142;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.86747239794936;0.9;0.75;0;3;0;0
143;3;10;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.975321304444756;0.6;0.5;1;3;0;0
144;3;10;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;0.963343294485566;0.7;0.75;1;3;0;0
145;3;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.954594154601839;0.6;0.5;1;3;0;0
146;3;10;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;3;0;0
147;3;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;3;0;0
148;3;10;3;2;1;3;7;1;1;0;2;3;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;7;0.3;0.363636363636364;0.91350027839114;0.4;0.5;1;3;0;0
149;3;10;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.969762275752854;0.6;0.5;1;3;0;0
150;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.975321304444756;0.9;0.75;0;3;0;0
151;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.75;0;3;0;0
152;3;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.75;0;3;0;0
153;3;10;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.75;0;3;0;0
154;3;10;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;1;0;3;0;0
155;3;10;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;1;0;3;0;0
156;3;10;4;4;1;4;10;4;3;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;1;0.9;0.923076923076923;0.995082098645899;1;1;0;3;0;0
157;4;8;2;1;1;2;4;0;0;0;0;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;6;0.4;0;0;0;0;1;4;1;1
158;4;8;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;0.707106781186547;0.6;0.5;1;4;0;0
159;4;8;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;1;0.6;0.5;0;4;0;0
160;4;8;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;4;0;0
161;4;8;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;4;0;0
162;4;8;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.5;1;4;0;0
163;4;8;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.99321708930132;0.9;0.75;0;4;0;0
164;4;8;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.75;0;4;0;0
165;4;8;4;3;1;4;10;3;2;1;3;7;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;3;0.7;0.75;0.987547890545264;0.9;0.75;0;4;0;0
166;4;8;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;0.987930830578399;1;1;0;4;0;0
167;4;8;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;1;0;4;0;0
168;4;8;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;1;0;4;0;0
169;4;8;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;1;0;4;0;0
170;4;8;4;4;1;4;10;4;3;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;1;0.9;0.923076923076923;0.995082098645899;1;1;0;4;0;0
171;5;9;2;1;1;2;4;0;0;0;0;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;6;0.4;0;0;0;0;1;5;1;1
172;5;9;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.776898596067356;0.6;0.4;1;5;0;0
173;5;9;4;2;2;3;8;3;1;2;2;5;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;3;0.7;0.727272727272727;0.979123829446182;0.8;0.4;1;5;0;0
174;5;9;4;2;2;3;8;4;2;2;3;8;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;0;1;1;0.982466610990536;1;0.6;0;5;0;0
175;5;9;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.980037911664847;0.9;0.6;0;5;0;0
176;5;9;3;3;1;3;7;3;2;1;3;7;-0.548186571;-0.120064097;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;1;0.9;0.9;0.991008166818401;0.9;0.6;0;5;0;0
177;5;9;3;3;1;3;7;3;3;1;3;7;-0.548186571;-0.120064097;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.050396897;-0.249101305;0.027568961;-0.0421322;0;1;1;0.991737574848784;1;0.6;0;5;0;0
178;5;9;3;11;1;3;7;3;3;1;3;7;-0.548186571;2.776867066;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.050396897;-0.249101305;0.027568961;-0.0421322;8;0.2;0.555555555555556;0.824786098842323;1;0.6;1;5;0;0
179;5;9;4;11;2;3;8;3;11;1;3;7;0.332092548;2.776867066;1.107176568;-0.281161332;-0.060812608;-0.116442845;3.085039801;-0.249101305;0.027568961;-0.0421322;2;0.8;0.9;0.887978460958619;1;0.6;0;5;0;0
180;5;9;4;4;2;3;8;4;4;2;3;8;0.332092548;0.242052298;1.107176568;-0.281161332;-0.060812608;0.595068306;0.34153269;1.206826197;0.027568961;0.243093699;7;0.3;0.65;0.866578244826242;1;0.6;1;5;0;0
181;5;9;5;5;2;4;11;4;4;2;3;8;1.212371667;0.242052298;1.107176568;0.721008415;0.931522614;0.595068306;0.34153269;1.206826197;0.027568961;0.243093699;3;0.7;0.8125;0.992775838109641;1;0.6;0;5;0;0
182;5;9;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;10;0;0.375;0.938314863256836;0.6;0.4;1;5;0;0
183;5;9;2;1;1;2;4;1;1;0;2;3;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-1.705028807;-0.837177437;-1.183035795;4;0.6;0.5;0.950328890437411;0.4;0.4;1;5;0;0
184;5;9;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.944911182523068;0.6;0.4;1;5;0;0
185;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;0.976408221940504;0.8;0.4;0;5;0;0
186;5;9;4;2;2;3;8;3;1;2;2;5;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;3;0.7;0.727272727272727;0.980196058819607;0.8;0.4;1;5;0;0
187;5;9;4;3;2;3;8;4;2;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;1;0.9;0.916666666666667;0.980477764834568;1;0.6;0;5;0;0
188;5;9;5;4;2;4;11;4;3;2;3;8;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;3;0.7;0.8;0.98999116930091;1;0.6;0;5;0;0
189;5;9;5;4;2;4;11;5;4;2;4;11;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;1.306579457;-0.050396897;1.206826197;0.892315358;1.098771396;0;1;1;0.991811147619249;1;0.8;0;5;0;0
190;5;9;4;3;2;3;8;4;3;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;3;0.7;0.8;0.996975581753433;1;0.6;0;5;0;0
191;5;9;5;4;2;4;11;4;3;2;3;8;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;3;0.7;0.8;0.99145739820804;1;0.6;0;5;0;0
192;5;9;4;3;2;3;8;4;3;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;3;0.7;0.8;0.99145739820804;1;0.6;0;5;0;0
193;5;9;3;2;2;2;5;3;2;2;2;5;-0.548186571;-0.120064097;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.050396897;1.206826197;-0.837177437;-0.612583997;3;0.7;0.75;0.991189255566704;0.9;0.4;1;5;0;0
194;5;9;2;0;2;1;2;2;0;2;1;2;-1.42846569;-0.482180492;1.107176568;-2.285500827;-2.045483052;-0.827953997;-0.442326484;1.206826197;-1.701923834;-1.468261694;4;0.6;0.555555555555556;0.872871560943969;0.5;0.2;1;5;0;0
195;5;9;3;1;2;2;5;2;0;2;1;2;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;1.206826197;-1.701923834;-1.468261694;3;0.7;0.625;0.95257934441568;0.5;0.2;1;5;0;0
196;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;0.962250448649376;0.8;0.4;0;5;0;0
197;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;1;0.8;0.4;0;5;0;0
198;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;1;0.8;0.4;0;5;0;0
199;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;1;0.8;0.4;0;5;0;0
200;5;9;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;1;0.8;0.4;0;5;0;0
201;5;9;3;1;2;2;5;2;0;2;1;2;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;1.206826197;-1.701923834;-1.468261694;6;0.4;0.454545454545455;0.962250448649376;0.5;0.2;1;5;0;0
202;5;9;4;2;2;3;8;3;1;2;2;5;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;3;0.7;0.727272727272727;0.970142500145332;0.8;0.4;1;5;0;0
203;5;9;4;3;2;3;8;4;2;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.442326484;1.206826197;0.027568961;0.243093699;1;0.9;0.916666666666667;0.980477764834568;1;0.6;0;5;0;0
204;5;9;4;3;2;3;8;4;3;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;0;1;1;0.993772305464128;1;0.6;0;5;0;0
205;5;9;4;3;2;3;8;4;3;2;3;8;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;0;1;1;1;1;0.6;0;5;0;0
206;5;9;4;4;2;3;8;4;3;2;3;8;0.332092548;0.242052298;1.107176568;-0.281161332;-0.060812608;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;1;0.9;0.923076923076923;0.994675106202611;1;0.6;0;5;0;0
207;5;9;4;4;2;3;8;4;4;2;3;8;0.332092548;0.242052298;1.107176568;-0.281161332;-0.060812608;0.595068306;0.34153269;1.206826197;0.027568961;0.243093699;0;1;1;0.99503452611756;1;0.6;0;5;0;0
208;5;9;3;2;2;2;5;3;2;2;2;5;-0.548186571;-0.120064097;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.050396897;1.206826197;-0.837177437;-0.612583997;4;0.6;0.692307692307692;0.975900072948533;0.9;0.4;1;5;0;0
209;5;9;4;3;2;3;8;3;2;2;2;5;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.050396897;1.206826197;-0.837177437;-0.612583997;3;0.7;0.75;0.984340669520627;0.9;0.4;1;5;0;0
210;5;9;3;2;2;2;5;3;2;2;2;5;-0.548186571;-0.120064097;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.050396897;1.206826197;-0.837177437;-0.612583997;3;0.7;0.75;0.984340669520627;0.9;0.4;1;5;0;0
211;5;9;4;3;2;3;8;3;2;2;2;5;0.332092548;-0.120064097;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.050396897;1.206826197;-0.837177437;-0.612583997;3;0.7;0.75;0.984340669520627;0.9;0.4;1;5;0;0
212;5;9;5;4;2;4;11;4;3;2;3;8;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;0.595068306;-0.050396897;1.206826197;0.027568961;0.243093699;3;0.7;0.8;0.994420317839889;1;0.6;0;5;0;0
213;5;9;5;4;2;4;11;5;4;2;4;11;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;1.306579457;-0.050396897;1.206826197;0.892315358;1.098771396;0;1;1;0.991811147619249;1;0.8;0;5;0;0
214;5;9;5;4;2;4;11;5;4;2;4;11;1.212371667;-0.120064097;1.107176568;0.721008415;0.931522614;1.306579457;-0.050396897;1.206826197;0.892315358;1.098771396;0;1;1;1;1;0.8;0;5;0;0
215;5;9;4;4;1;4;10;4;4;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;2;0.8;0.866666666666667;0.987713073768055;1;0.8;0;5;0;0
216;5;9;4;4;1;4;10;4;4;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;5;0;0
217;5;9;3;3;1;3;7;3;3;1;3;7;-0.548186571;-0.120064097;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.050396897;-0.249101305;0.027568961;-0.0421322;3;0.7;0.769230769230769;0.998906107238672;1;0.6;0;5;0;0
218;5;9;4;4;1;4;10;3;3;1;3;7;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;-0.116442845;-0.050396897;-0.249101305;0.027568961;-0.0421322;3;0.7;0.769230769230769;0.989860468793906;1;0.6;0;5;0;0
219;5;9;4;4;1;4;10;4;4;1;4;10;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;0;1;1;0.990011070088324;1;0.8;0;5;0;0
220;5;9;5;5;1;5;13;4;4;1;4;10;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;3;0.7;0.8125;0.993858693195776;1;0.8;0;5;0;0
221;5;9;6;5;2;5;14;5;5;1;5;13;2.092650786;-0.120064097;1.107176568;1.723178163;1.923857836;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;2;0.8;0.888888888888889;0.992720492335891;1;1;0;5;0;0
222;5;9;5;5;1;5;13;5;5;1;5;13;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;2;0.8;0.888888888888889;0.994675106202611;1;1;0;5;0;0
