exploration117	0,117|2742,117|2743,117|2744,117|2745,117|2746,117|2747,117|2748,117|2749,117|2750,117|2751,117|2752,117|2753,117|2754,117|2755,117|2756,117|2757,117|2758,117|2759,117|2760,117|2761,117|2762,117|2763,117|2764,117|2765,117|2766,117|2767,117|2768,117|2769,117|2770,117|2771,117|2772,117|2773,117|2774,117|2775,117|2776,117|2777,117|2778,117|2779,117|2780,117|2781,117|2782,117|2783,117|2784,117|2785,117|2786,117|2787,117|2788,117|2789,117|2790,117|2791,117|2792,117|2793,117|2794,117|2795,117|2796,117|2797,117|2798,117|2799,117|2800,117|2801,117|2802,117|2803,117|2804,117|2805,117|2806,117|2807,117|2808,117|2809,117|2810,117|2811,117|2812,117|2813,117|2814,117|2815,117|2816,117|2817,117|2818,117|2819,117|2820,117|2821,117|
exploration118	0,118|2822,118|2823,118|2824,118|2825,118|2826,118|2827,118|2828,118|2829,118|2830,118|2831,118|2832,118|2833,118|2834,118|2835,118|2836,118|2837,118|2838,118|2839,118|2840,118|2841,118|2842,118|2843,118|2844,118|2845,118|2846,118|2847,118|2848,118|2849,118|2850,118|2851,118|2852,118|2853,118|2854,118|2855,118|2856,118|2857,118|2858,118|2859,118|2860,118|2861,118|2862,118|2863,118|2864,118|2865,118|2866,118|2867,118|2868,118|2869,118|2870,118|2871,118|2872,118|2873,118|2874,118|2875,118|2876,118|2877,118|2878,118|2879,118|2880,118|2881,118|2882,118|2883,118|2884,118|2885,118|2886,118|2887,118|2888,118|2889,118|2890,118|2891,118|2892,118|2893,118|2894,118|2895,118|2896,118|2897,118|2898,118|2899,118|2900,118|2901,118|2902,118|2903,118|2904,118|2905,118|2906,118|2907,118|
exploration119	0,119|2908,119|2909,119|2910,119|2911,119|2912,119|2913,119|2914,119|2915,119|
exploration120	0,120|2916,120|2917,120|2918,120|2919,120|2920,120|2921,120|2922,120|2923,120|2924,120|2925,120|2926,120|2927,120|2928,120|2929,120|2930,120|2931,120|2932,120|2933,120|2934,120|2935,120|2936,120|2937,120|2938,120|2939,120|2940,120|2941,120|2942,120|2943,120|2944,120|2945,120|2946,120|2947,120|2948,120|2949,120|2950,120|2951,120|2952,120|2953,120|2954,120|2955,120|2956,120|2957,120|2958,120|2959,120|2960,120|2961,120|2962,120|2963,120|2964,120|2965,120|2966,120|2967,120|2968,120|2969,120|2970,120|2971,120|2972,120|2973,120|2974,120|2975,120|2976,120|
exploration121	0,121|2977,121|2978,121|2979,121|
exploration122	0,122|2980,122|
exploration123	0,123|2981,123|2982,123|2983,123|2984,123|
exploration124	0,124|2985,124|
exploration125	0,125|2986,125|2987,125|
exploration126	0,126|2988,126|
exploration127	0,127|2989,127|2990,127|2991,127|2992,127|2993,127|
exploration128	0,128|2994,128|2995,128|
exploration129	0,129|2996,129|2997,129|
exploration130	0,130|2998,130|2999,130|3000,130|3001,130|
exploration131	0,131|3002,131|3003,131|
exploration132	0,132|3004,132|3005,132|
exploration133	0,133|3006,133|
exploration134	0,134|3007,134|3008,134|3009,134|3010,134|3011,134|3012,134|3013,134|3014,134|3015,134|3016,134|3017,134|3018,134|3019,134|3020,134|3021,134|3022,134|3023,134|3024,134|3025,134|3026,134|3027,134|3028,134|3029,134|3030,134|3031,134|3032,134|3033,134|3034,134|3035,134|3036,134|3037,134|3038,134|3039,134|3040,134|3041,134|3042,134|3043,134|3044,134|3045,134|3046,134|3047,134|3048,134|3049,134|3050,134|3051,134|3052,134|3053,134|3054,134|3055,134|3056,134|3057,134|3058,134|3059,134|3060,134|3061,134|3062,134|3063,134|3064,134|3065,134|3066,134|3067,134|3068,134|3069,134|3070,134|3071,134|3072,134|3073,134|3074,134|3075,134|3076,134|3077,134|3078,134|3079,134|3080,134|3081,134|3082,134|3083,134|3084,134|3085,134|3086,134|3087,134|3088,134|3089,134|3090,134|3091,134|3092,134|3093,134|3094,134|3095,134|3096,134|3097,134|3098,134|3099,134|3100,134|3101,134|3102,134|3103,134|3104,134|3105,134|3106,134|3107,134|3108,134|3109,134|3110,134|3111,134|3112,134|3113,134|3114,134|3115,134|3116,134|
exploration135	0,135|3117,135|3118,135|3119,135|3120,135|
exploration136	0,136|3121,136|3122,136|3123,136|3124,136|3125,136|3126,136|3127,136|3128,136|3129,136|3130,136|3131,136|3132,136|3133,136|3134,136|
exploration137	0,137|3135,137|3136,137|3137,137|3138,137|3139,137|3140,137|3141,137|3142,137|3143,137|3144,137|3145,137|3146,137|3147,137|3148,137|3149,137|3150,137|3151,137|3152,137|3153,137|3154,137|3155,137|3156,137|3157,137|3158,137|3159,137|3160,137|3161,137|3162,137|3163,137|3164,137|3165,137|3166,137|3167,137|3168,137|3169,137|3170,137|3171,137|3172,137|3173,137|3174,137|3175,137|3176,137|3177,137|3178,137|3179,137|3180,137|3181,137|3182,137|3183,137|3184,137|3185,137|3186,137|3187,137|3188,137|3189,137|3190,137|3191,137|3192,137|3193,137|3194,137|3195,137|
exploration138	0,138|3196,138|
exploration139	0,139|3197,139|3198,139|
exploration140	0,140|3199,140|3200,140|3201,140|3202,140|
exploration141	0,141|3203,141|
exploration142	0,142|3204,142|3205,142|3206,142|3207,142|3208,142|3209,142|3210,142|3211,142|
exploration143	0,143|3212,143|3213,143|
exploration144	0,144|3214,144|3215,144|3216,144|
exploration145	0,145|3217,145|3218,145|3219,145|3220,145|3221,145|3222,145|3223,145|3224,145|3225,145|
exploration146	0,146|3226,146|
exploration147	0,147|3227,147|
exploration148	0,148|3228,148|3229,148|3230,148|3231,148|3232,148|3233,148|3234,148|3235,148|3236,148|3237,148|3238,148|3239,148|3240,148|3241,148|3242,148|3243,148|3244,148|3245,148|3246,148|
exploration149	0,149|3247,149|3248,149|3249,149|3250,149|3251,149|3252,149|3253,149|
exploration150	0,150|3254,150|3255,150|3256,150|3257,150|
exploration151	0,151|3258,151|3259,151|
exploration152	0,152|3260,152|3261,152|3262,152|3263,152|3264,152|3265,152|3266,152|
exploration153	0,153|3267,153|3268,153|3269,153|3270,153|3271,153|3272,153|3273,153|3274,153|3275,153|3276,153|3277,153|3278,153|3279,153|
exploration154	0,154|3280,154|3281,154|3282,154|3283,154|3284,154|3285,154|3286,154|3287,154|3288,154|3289,154|3290,154|3291,154|3292,154|3293,154|3294,154|3295,154|3296,154|3297,154|3298,154|3299,154|3300,154|3301,154|3302,154|3303,154|3304,154|3305,154|3306,154|
exploration155	0,155|3307,155|3308,155|3309,155|3310,155|3311,155|3312,155|3313,155|3314,155|3315,155|3316,155|3317,155|3318,155|3319,155|3320,155|3321,155|3322,155|3323,155|3324,155|3325,155|3326,155|3327,155|3328,155|3329,155|3330,155|3331,155|3332,155|3333,155|3334,155|3335,155|3336,155|3337,155|3338,155|3339,155|3340,155|3341,155|3342,155|3343,155|3344,155|3345,155|3346,155|3347,155|3348,155|3349,155|3350,155|3351,155|3352,155|3353,155|3354,155|3355,155|3356,155|3357,155|3358,155|3359,155|3360,155|3361,155|3362,155|3363,155|3364,155|3365,155|3366,155|3367,155|3368,155|3369,155|3370,155|3371,155|3372,155|3373,155|3374,155|3375,155|3376,155|3377,155|3378,155|3379,155|3380,155|3381,155|3382,155|
exploration156	0,156|3383,156|3384,156|3385,156|3386,156|
exploration157	0,157|3387,157|
exploration158	0,158|3388,158|
exploration159	0,159|3389,159|3390,159|3391,159|3392,159|3393,159|3394,159|3395,159|3396,159|3397,159|3398,159|3399,159|3400,159|3401,159|3402,159|3403,159|3404,159|3405,159|3406,159|3407,159|3408,159|3409,159|3410,159|3411,159|3412,159|3413,159|3414,159|3415,159|3416,159|3417,159|3418,159|3419,159|3420,159|3421,159|3422,159|3423,159|3424,159|3425,159|3426,159|3427,159|3428,159|
exploration160	0,160|3429,160|3430,160|
exploration161	0,161|3431,161|3432,161|3433,161|3434,161|3435,161|3436,161|3437,161|3438,161|3439,161|3440,161|3441,161|3442,161|3443,161|3444,161|3445,161|3446,161|3447,161|3448,161|3449,161|3450,161|3451,161|3452,161|3453,161|3454,161|3455,161|3456,161|3457,161|3458,161|3459,161|3460,161|3461,161|3462,161|3463,161|3464,161|3465,161|3466,161|3467,161|3468,161|3469,161|3470,161|3471,161|3472,161|3473,161|3474,161|3475,161|3476,161|3477,161|3478,161|3479,161|3480,161|3481,161|3482,161|3483,161|3484,161|3485,161|3486,161|3487,161|3488,161|3489,161|3490,161|3491,161|3492,161|3493,161|3494,161|3495,161|3496,161|3497,161|3498,161|3499,161|3500,161|3501,161|3502,161|3503,161|3504,161|3505,161|3506,161|3507,161|3508,161|3509,161|3510,161|3511,161|3512,161|3513,161|3514,161|3515,161|3516,161|3517,161|3518,161|3519,161|3520,161|3521,161|3522,161|3523,161|3524,161|3525,161|3526,161|3527,161|3528,161|3529,161|3530,161|3531,161|3532,161|3533,161|3534,161|3535,161|
exploration162	0,162|3536,162|
exploration163	0,163|3537,163|3538,163|3539,163|3540,163|3541,163|3542,163|3543,163|3544,163|3545,163|3546,163|3547,163|3548,163|3549,163|3550,163|3551,163|3552,163|3553,163|3554,163|3555,163|3556,163|3557,163|3558,163|3559,163|3560,163|3561,163|3562,163|3563,163|3564,163|3565,163|3566,163|3567,163|3568,163|3569,163|3570,163|3571,163|3572,163|3573,163|3574,163|3575,163|3576,163|3577,163|3578,163|3579,163|3580,163|3581,163|3582,163|3583,163|3584,163|3585,163|3586,163|3587,163|3588,163|3589,163|3590,163|3591,163|3592,163|3593,163|3594,163|3595,163|3596,163|3597,163|3598,163|3599,163|3600,163|3601,163|3602,163|3603,163|3604,163|3605,163|3606,163|3607,163|3608,163|3609,163|3610,163|3611,163|3612,163|3613,163|3614,163|3615,163|3616,163|3617,163|3618,163|3619,163|3620,163|3621,163|3622,163|3623,163|3624,163|3625,163|3626,163|3627,163|3628,163|3629,163|3630,163|3631,163|3632,163|3633,163|3634,163|3635,163|3636,163|3637,163|3638,163|3639,163|3640,163|3641,163|3642,163|3643,163|3644,163|3645,163|3646,163|3647,163|3648,163|3649,163|3650,163|3651,163|3652,163|3653,163|3654,163|3655,163|3656,163|3657,163|3658,163|3659,163|3660,163|3661,163|3662,163|3663,163|3664,163|3665,163|3666,163|3667,163|3668,163|3669,163|3670,163|3671,163|3672,163|3673,163|3674,163|3675,163|3676,163|3677,163|3678,163|3679,163|3680,163|3681,163|3682,163|3683,163|3684,163|3685,163|3686,163|3687,163|3688,163|3689,163|3690,163|3691,163|3692,163|3693,163|3694,163|3695,163|3696,163|3697,163|3698,163|3699,163|3700,163|3701,163|3702,163|3703,163|3704,163|3705,163|3706,163|3707,163|3708,163|3709,163|3710,163|3711,163|3712,163|3713,163|3714,163|3715,163|3716,163|3717,163|3718,163|3719,163|3720,163|3721,163|3722,163|3723,163|3724,163|3725,163|3726,163|3727,163|3728,163|3729,163|3730,163|3731,163|3732,163|3733,163|3734,163|3735,163|3736,163|3737,163|3738,163|3739,163|3740,163|3741,163|3742,163|3743,163|3744,163|3745,163|3746,163|3747,163|3748,163|3749,163|3750,163|3751,163|3752,163|3753,163|3754,163|3755,163|3756,163|3757,163|3758,163|3759,163|3760,163|3761,163|3762,163|3763,163|3764,163|3765,163|3766,163|3767,163|3768,163|3769,163|3770,163|3771,163|3772,163|3773,163|3774,163|3775,163|3776,163|3777,163|3778,163|3779,163|3780,163|3781,163|3782,163|3783,163|3784,163|3785,163|3786,163|3787,163|3788,163|3789,163|3790,163|3791,163|3792,163|3793,163|3794,163|3795,163|3796,163|3797,163|3798,163|3799,163|3800,163|3801,163|3802,163|3803,163|3804,163|3805,163|3806,163|3807,163|3808,163|3809,163|3810,163|3811,163|3812,163|3813,163|3814,163|3815,163|3816,163|3817,163|3818,163|3820,163|3821,163|3822,163|3823,163|3824,163|3825,163|3826,163|3827,163|3828,163|3829,163|3830,163|3831,163|3832,163|3833,163|3834,163|3835,163|3836,163|3837,163|3838,163|3839,163|3840,163|3841,163|3842,163|3843,163|3844,163|3845,163|3846,163|3847,163|3848,163|3849,163|3850,163|3851,163|3852,163|3853,163|3854,163|3855,163|3856,163|3857,163|3858,163|3859,163|3860,163|3861,163|3862,163|3863,163|3864,163|3865,163|3866,163|3867,163|3868,163|3869,163|3870,163|3871,163|3872,163|3873,163|3874,163|3875,163|3876,163|3877,163|3878,163|3879,163|3880,163|3881,163|3882,163|3883,163|3884,163|3885,163|3886,163|3887,163|3888,163|3889,163|3890,163|3891,163|3892,163|3893,163|3894,163|3895,163|3896,163|3897,163|3898,163|3899,163|3900,163|3901,163|3902,163|3903,163|3904,163|3905,163|3906,163|3907,163|3908,163|3909,163|3910,163|3911,163|3912,163|3913,163|3914,163|3915,163|3916,163|3917,163|3918,163|3919,163|3920,163|3921,163|3922,163|3923,163|3924,163|3925,163|3926,163|3927,163|3928,163|3929,163|3930,163|3931,163|3932,163|3933,163|3934,163|3935,163|3936,163|3937,163|3938,163|3939,163|3940,163|3941,163|3942,163|3943,163|3944,163|3945,163|3946,163|3947,163|3948,163|3949,163|3950,163|3951,163|3952,163|3953,163|3954,163|3955,163|3956,163|3957,163|3958,163|3959,163|3960,163|3961,163|3962,163|3964,163|3965,163|3966,163|3967,163|3968,163|3969,163|3970,163|3971,163|3972,163|3973,163|3974,163|3975,163|3976,163|3977,163|3978,163|3979,163|3980,163|3981,163|3982,163|3983,163|3984,163|3985,163|3986,163|3987,163|3988,163|3989,163|3990,163|3991,163|3992,163|3993,163|3994,163|3995,163|3996,163|3997,163|3998,163|3999,163|4000,163|4001,163|4002,163|4003,163|4004,163|4005,163|4006,163|4007,163|4008,163|4009,163|4010,163|4011,163|4012,163|4013,163|4014,163|4015,163|4016,163|4017,163|4018,163|4019,163|4020,163|4021,163|4022,163|4023,163|4024,163|4025,163|4026,163|4027,163|4028,163|4029,163|4030,163|4031,163|4032,163|4033,163|4034,163|4035,163|4036,163|4037,163|4038,163|4039,163|4040,163|4041,163|4042,163|4043,163|4044,163|4045,163|4046,163|4047,163|4048,163|4049,163|4050,163|4051,163|4052,163|4053,163|4054,163|4055,163|4056,163|4057,163|4058,163|4059,163|4060,163|4061,163|4062,163|4063,163|4064,163|4065,163|4066,163|4067,163|4068,163|4069,163|4070,163|4071,163|4072,163|4073,163|4074,163|4075,163|4076,163|4077,163|4078,163|4079,163|4080,163|4081,163|4082,163|4083,163|4084,163|4085,163|4086,163|4087,163|4088,163|4089,163|4090,163|4091,163|4092,163|4093,163|4094,163|4095,163|4096,163|4097,163|4098,163|4099,163|4100,163|4101,163|4102,163|4103,163|4104,163|4105,163|4106,163|4107,163|4108,163|4109,163|4110,163|4111,163|4112,163|4113,163|4114,163|4115,163|4116,163|4117,163|4118,163|4119,163|4120,163|4121,163|4122,163|4123,163|4124,163|4125,163|4126,163|4127,163|4128,163|4129,163|4130,163|4131,163|4132,163|4133,163|4134,163|4135,163|4136,163|4137,163|4138,163|4139,163|4140,163|4141,163|4142,163|4143,163|4144,163|4145,163|4146,163|4147,163|4148,163|4149,163|4150,163|4151,163|4152,163|4153,163|4154,163|4155,163|4156,163|4157,163|4158,163|4159,163|4160,163|4161,163|4162,163|4163,163|4164,163|4165,163|4166,163|4167,163|4168,163|4169,163|4170,163|4171,163|4172,163|4173,163|4174,163|4175,163|4176,163|4177,163|4178,163|4179,163|4180,163|4181,163|4182,163|4183,163|4184,163|4185,163|4186,163|4187,163|4188,163|4189,163|4190,163|4191,163|4192,163|4193,163|4194,163|4195,163|4196,163|4197,163|4198,163|4199,163|4200,163|4201,163|4202,163|4203,163|4204,163|4205,163|4206,163|4207,163|4208,163|4209,163|4210,163|4211,163|4212,163|4213,163|4214,163|4215,163|4216,163|4217,163|4218,163|4219,163|4220,163|4221,163|4222,163|4223,163|4224,163|4225,163|4226,163|4227,163|4228,163|4229,163|4230,163|4231,163|4232,163|4233,163|4234,163|4235,163|4236,163|4237,163|4238,163|4239,163|4240,163|4241,163|4242,163|4243,163|4244,163|4245,163|4246,163|4247,163|4248,163|4249,163|4250,163|4251,163|4252,163|4253,163|4254,163|4255,163|4256,163|4257,163|4258,163|4259,163|4260,163|4261,163|4262,163|4263,163|4264,163|4265,163|4266,163|4267,163|4268,163|4269,163|4270,163|4271,163|4272,163|4273,163|4274,163|4275,163|4276,163|4277,163|4278,163|4279,163|4280,163|4281,163|4282,163|4283,163|4284,163|4285,163|4286,163|4287,163|4288,163|4289,163|4290,163|4291,163|4292,163|4293,163|4294,163|4295,163|4296,163|4297,163|4298,163|4299,163|4300,163|4301,163|4302,163|4303,163|4304,163|4305,163|4306,163|4307,163|4308,163|4309,163|4310,163|4311,163|4312,163|4313,163|4314,163|4315,163|4316,163|4317,163|4318,163|4319,163|4320,163|4321,163|4322,163|4323,163|4324,163|4325,163|4326,163|4327,163|4328,163|4329,163|4330,163|4331,163|4332,163|4333,163|4334,163|4335,163|4336,163|4337,163|4338,163|4339,163|4340,163|4341,163|4342,163|4343,163|4344,163|4345,163|4346,163|4347,163|4348,163|4349,163|4350,163|4351,163|4352,163|4353,163|4354,163|4355,163|4356,163|4357,163|4358,163|4359,163|4360,163|4361,163|4362,163|4363,163|4364,163|4365,163|4366,163|4367,163|4368,163|4369,163|4370,163|4371,163|4372,163|4373,163|4374,163|4375,163|4376,163|4377,163|4378,163|4379,163|4380,163|4381,163|4382,163|4383,163|4384,163|4385,163|4386,163|4387,163|4388,163|4389,163|4390,163|4391,163|4392,163|4393,163|4394,163|4395,163|4396,163|4397,163|4398,163|4399,163|4400,163|4401,163|4402,163|4403,163|4404,163|4405,163|4406,163|4407,163|4408,163|4409,163|4410,163|4411,163|4412,163|4413,163|4414,163|4415,163|4416,163|4417,163|4418,163|4419,163|4420,163|4421,163|4422,163|4423,163|4424,163|4425,163|4426,163|4427,163|4428,163|4429,163|4430,163|4431,163|4432,163|4433,163|4434,163|4435,163|4436,163|4437,163|4438,163|4439,163|4440,163|4441,163|4442,163|4443,163|4444,163|4445,163|4446,163|4447,163|4448,163|4449,163|4450,163|4451,163|4452,163|4453,163|4454,163|4455,163|4456,163|4457,163|4458,163|4459,163|4460,163|4461,163|4462,163|4463,163|4464,163|4465,163|4466,163|4467,163|4468,163|4469,163|4470,163|4471,163|4472,163|4473,163|4474,163|4475,163|
exploration164	0,164|4476,164|
exploration165	0,165|4477,165|4478,165|4479,165|4480,165|4481,165|4482,165|4483,165|4484,165|4485,165|4486,165|4487,165|4488,165|4489,165|4490,165|4491,165|4492,165|4493,165|4494,165|4495,165|4496,165|4497,165|4498,165|4499,165|4500,165|4501,165|4502,165|4503,165|4504,165|4505,165|4506,165|4507,165|4508,165|4509,165|4510,165|4511,165|4512,165|4513,165|4514,165|4515,165|4516,165|4517,165|4518,165|4519,165|4520,165|4521,165|4522,165|4523,165|4524,165|4525,165|4526,165|4527,165|4528,165|4529,165|4530,165|4531,165|4532,165|4533,165|4534,165|4535,165|4536,165|4537,165|4538,165|4539,165|4540,165|4541,165|4542,165|4543,165|4544,165|4545,165|4546,165|4547,165|4548,165|4549,165|4550,165|4551,165|4552,165|4553,165|4554,165|4555,165|4556,165|4557,165|4558,165|4559,165|4560,165|4561,165|4562,165|4563,165|4564,165|4565,165|4566,165|4567,165|4568,165|4569,165|4570,165|4571,165|4572,165|4573,165|4574,165|4575,165|4576,165|4577,165|4578,165|4579,165|4580,165|4581,165|4582,165|4583,165|4584,165|4585,165|4586,165|4587,165|4588,165|4589,165|4590,165|4591,165|4592,165|4593,165|4594,165|4595,165|4596,165|4597,165|4598,165|4599,165|4600,165|4601,165|4602,165|4603,165|4604,165|4605,165|4606,165|4607,165|4608,165|4609,165|4610,165|4611,165|4612,165|4613,165|4614,165|4615,165|4616,165|4617,165|4618,165|4619,165|4620,165|4621,165|4622,165|4623,165|4624,165|4625,165|4626,165|4627,165|4628,165|4629,165|4630,165|4631,165|4632,165|4633,165|4634,165|4635,165|4636,165|4637,165|4638,165|4639,165|4640,165|4641,165|4642,165|4643,165|4644,165|4645,165|4646,165|4647,165|4648,165|4649,165|4650,165|4651,165|4652,165|4653,165|4654,165|4655,165|4656,165|4657,165|4658,165|4659,165|4660,165|4661,165|4662,165|4663,165|4664,165|4665,165|4666,165|4667,165|4668,165|4669,165|4670,165|4671,165|4672,165|4673,165|4674,165|4675,165|4676,165|4677,165|4678,165|4679,165|4680,165|4681,165|4682,165|4683,165|4684,165|4685,165|4686,165|4687,165|4688,165|4689,165|4690,165|4691,165|4692,165|4693,165|4694,165|4695,165|4696,165|4697,165|4698,165|4699,165|4700,165|4701,165|4702,165|4703,165|4704,165|4705,165|4706,165|4707,165|4708,165|4709,165|4710,165|4711,165|4712,165|4713,165|4714,165|4715,165|4716,165|4717,165|4718,165|4719,165|4720,165|4721,165|4722,165|4723,165|4724,165|4725,165|4726,165|4727,165|4728,165|4729,165|4730,165|4731,165|4732,165|4733,165|4734,165|4735,165|4736,165|4737,165|4738,165|4739,165|4740,165|4741,165|4742,165|4743,165|4744,165|4745,165|4746,165|4747,165|4748,165|4749,165|4750,165|4751,165|4752,165|4753,165|4754,165|4755,165|4756,165|4757,165|4758,165|4759,165|4760,165|4761,165|4762,165|4763,165|4764,165|4765,165|4766,165|4767,165|4768,165|4769,165|4770,165|4771,165|4772,165|4773,165|4774,165|4775,165|4776,165|4777,165|4778,165|4779,165|4780,165|4781,165|4782,165|4783,165|4784,165|4785,165|4786,165|4787,165|4788,165|4789,165|4790,165|4791,165|4792,165|4793,165|4794,165|4795,165|4796,165|4797,165|4798,165|4799,165|4800,165|4801,165|4802,165|4803,165|4804,165|4805,165|4806,165|4807,165|4808,165|4809,165|4810,165|4811,165|4812,165|4813,165|4814,165|4815,165|4816,165|4817,165|4818,165|4819,165|4820,165|4821,165|4822,165|4823,165|4824,165|4825,165|4826,165|4827,165|4828,165|4829,165|
exploration166	0,166|4830,166|4831,166|4832,166|4833,166|4834,166|
exploration167	0,167|4835,167|4836,167|
exploration168	0,168|4837,168|4838,168|
exploration169	0,169|4839,169|4840,169|
exploration170	0,170|4841,170|4842,170|
exploration171	0,171|4843,171|
exploration172	0,172|4844,172|4845,172|4846,172|4847,172|4848,172|4849,172|4850,172|4851,172|4852,172|4853,172|4854,172|4855,172|4856,172|4857,172|4858,172|4859,172|4860,172|4861,172|4862,172|4863,172|4864,172|4865,172|
exploration173	0,173|4866,173|
exploration174	0,174|4867,174|4868,174|4869,174|4870,174|4871,174|4872,174|4873,174|4874,174|4875,174|4876,174|4877,174|
exploration175	0,175|4878,175|4879,175|4880,175|4881,175|4882,175|4883,175|4884,175|4885,175|4886,175|4887,175|4888,175|4889,175|4890,175|4891,175|4892,175|
exploration176	0,176|4893,176|4894,176|4895,176|4896,176|4897,176|
exploration177	0,177|4898,177|4899,177|4900,177|4901,177|4902,177|4903,177|
exploration178	0,178|4904,178|4905,178|4906,178|4907,178|4908,178|4909,178|4910,178|4911,178|4912,178|4913,178|4914,178|4915,178|4916,178|4917,178|4918,178|4919,178|4920,178|4921,178|4922,178|4923,178|4924,178|4925,178|4926,178|4927,178|4928,178|4929,178|4930,178|4931,178|4932,178|4933,178|4934,178|4935,178|4936,178|4937,178|4938,178|4939,178|4940,178|4941,178|4942,178|4943,178|4944,178|4945,178|4946,178|4947,178|4948,178|4949,178|4950,178|4951,178|4952,178|4953,178|4954,178|4955,178|4956,178|4957,178|4958,178|4959,178|4960,178|4961,178|4962,178|4963,178|4969,178|4970,178|4971,178|4972,178|4973,178|4974,178|4975,178|4976,178|4977,178|4978,178|4979,178|4980,178|4981,178|4982,178|4983,178|4984,178|4985,178|4986,178|4987,178|4988,178|4989,178|4990,178|4991,178|4992,178|4993,178|4994,178|4995,178|4996,178|4997,178|4998,178|4999,178|5000,178|5001,178|5002,178|5003,178|5004,178|5005,178|5006,178|5007,178|5008,178|5009,178|5010,178|5011,178|5012,178|5013,178|5014,178|5015,178|5016,178|5017,178|5018,178|5019,178|5020,178|5021,178|5022,178|5023,178|
exploration179	0,179|5024,179|5025,179|5026,179|5027,179|5028,179|
exploration180	0,180|5029,180|5030,180|5031,180|5032,180|5033,180|5034,180|5035,180|5036,180|5037,180|5038,180|5039,180|5040,180|5041,180|5042,180|5043,180|5044,180|5045,180|5046,180|5047,180|5048,180|5049,180|5050,180|5051,180|5052,180|5053,180|5054,180|5055,180|5056,180|5057,180|5058,180|5059,180|5060,180|5061,180|5062,180|5063,180|5064,180|5065,180|5066,180|5067,180|5068,180|5069,180|5070,180|5071,180|5072,180|5073,180|5074,180|5075,180|5076,180|5077,180|5078,180|5079,180|5080,180|5081,180|5082,180|5083,180|5084,180|5085,180|5086,180|5087,180|5088,180|5089,180|5090,180|5091,180|5092,180|5093,180|5094,180|5095,180|5096,180|5097,180|5098,180|5099,180|5100,180|5101,180|5102,180|5103,180|5104,180|5105,180|5106,180|5107,180|5108,180|5109,180|5110,180|5111,180|5112,180|5113,180|5114,180|5115,180|5116,180|5117,180|5118,180|5119,180|5120,180|5121,180|5122,180|5123,180|5124,180|5125,180|5126,180|5127,180|5128,180|5129,180|5130,180|5131,180|5132,180|5133,180|5134,180|5135,180|5136,180|5137,180|5138,180|5139,180|5140,180|5141,180|5142,180|5143,180|5144,180|5145,180|5146,180|5147,180|5148,180|5149,180|5150,180|5151,180|5152,180|5153,180|5154,180|5155,180|5156,180|5157,180|5158,180|5159,180|5160,180|
exploration181	0,181|5161,181|
exploration182	0,182|5162,182|5163,182|5164,182|
exploration183	0,183|5165,183|5166,183|
exploration184	0,184|5167,184|5168,184|5169,184|5170,184|
exploration185	0,185|5174,185|5175,185|5178,185|5179,185|5180,185|5181,185|5182,185|5183,185|5184,185|5185,185|5186,185|5187,185|5188,185|5189,185|5190,185|5191,185|5192,185|5193,185|5194,185|5195,185|5196,185|5197,185|5198,185|5199,185|5200,185|5201,185|5202,185|5203,185|5204,185|5205,185|5206,185|5207,185|5208,185|5209,185|5210,185|5211,185|5212,185|5213,185|5214,185|5215,185|5216,185|5217,185|5218,185|5219,185|5220,185|5221,185|5222,185|5223,185|5224,185|5225,185|5226,185|5227,185|5228,185|5229,185|5232,185|5233,185|5234,185|
exploration186	0,186|5235,186|
exploration187	0,187|5236,187|5237,187|5238,187|5239,187|5240,187|5241,187|5242,187|5244,187|5245,187|5246,187|5247,187|5248,187|5249,187|5250,187|5251,187|5252,187|5253,187|5254,187|5255,187|5256,187|5257,187|5258,187|5259,187|5260,187|5261,187|5262,187|5263,187|5264,187|5265,187|5266,187|5267,187|5268,187|5269,187|5270,187|5271,187|5272,187|5278,187|5279,187|5280,187|5281,187|5282,187|5283,187|5284,187|5285,187|5286,187|5287,187|5288,187|5289,187|5290,187|5291,187|5292,187|5293,187|5294,187|5295,187|5296,187|5297,187|5298,187|5299,187|5300,187|5301,187|5302,187|5303,187|5304,187|5305,187|5306,187|5307,187|5308,187|5309,187|5310,187|5311,187|5312,187|5313,187|5314,187|5315,187|5316,187|5317,187|5318,187|5319,187|5320,187|5321,187|5322,187|5323,187|5324,187|5325,187|5326,187|5327,187|5328,187|5329,187|5330,187|5331,187|5332,187|5333,187|5334,187|5335,187|5336,187|5337,187|5338,187|5339,187|5340,187|5341,187|5342,187|5343,187|5344,187|5345,187|5346,187|5347,187|5348,187|5349,187|5350,187|5351,187|5352,187|
exploration188	0,188|5353,188|5354,188|5355,188|
