QuerySId;SessionSid;UsersId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;NoQ;Length;RED;Edit index;Jackard index;Cosine index;Common fragments index;Common tables index;vote;ExplorationSid
405;26;1123;9;1;0;1;6;0;0;0;0;0;0.050626218655638;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.157154507998429;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;344;24;0;0;0.70682967457017;0;0;0;84
406;26;1123;11;1;0;1;11;0;0;0;0;0;0.140602145455862;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.782023792876266;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;497;24;0;0;0.999608112064896;0;0;0;85
407;27;354;5;0;0;1;5;0;0;0;0;0;-0.12932563494481;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;151;6;0.4;0;0;0;0;0;86
408;27;354;5;0;0;1;5;4;0;0;1;5;-0.12932563494481;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.020874367025533;-0.302991629339198;-0.187678161841789;0.070762727156789;0.376908833524523;;256;2;0.8;0.714285714285714;0.777593185920953;0.5;0.166666666666667;1;86
409;27;354;5;0;0;1;5;4;0;0;1;5;-0.12932563494481;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.020874367025533;-0.302991629339198;-0.187678161841789;0.070762727156789;0.376908833524523;;321;2;0.8;0.714285714285714;1;0.5;0.166666666666667;1;86
410;27;354;3;1;0;1;1;1;0;0;0;1;-0.354265451945371;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;86;9;0.1;0.1;0.880450906325624;0.1;0;1;86
411;27;354;2;0;0;1;2;0;0;0;0;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;68;8;0.2;0;0.903696114115064;0;0;0;87
412;27;354;2;0;0;1;2;1;0;0;1;1;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;87;2;0.8;0.5;0.845154254728516;0.2;0.166666666666667;1;87
413;27;354;2;1;0;1;2;2;0;0;1;2;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;113;1;0.9;0.75;0.911684611677103;0.3;0.166666666666667;1;87
414;27;354;2;1;0;1;2;2;0;0;1;2;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;117;2;0.8;0.6;1;0.3;0.166666666666667;1;87
415;27;354;2;1;0;1;2;2;1;0;1;2;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.13495620484745;0.207884726246477;-0.187678161841789;0.070762727156789;-0.18289209037184;;117;0;1;1;0.957427107756338;0.4;0.166666666666667;1;87
416;27;354;5;0;0;1;5;1;0;0;0;2;-0.12932563494481;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.032180651022861;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.18289209037184;;560;8;0.2;0.111111111111111;0.722222222222222;0.1;0;1;87
417;27;354;6;0;0;1;6;5;0;0;1;5;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.157154507998429;0.036166551885426;-0.302991629339198;-0.187678161841789;0.070762727156789;0.376908833524523;;566;1;0.9;0.857142857142857;0.872871560943969;0.6;0.166666666666667;1;87
418;27;354;2;1;0;1;2;1;0;0;0;1;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;102;9;0.1;0.1;0.857142857142857;0.1;0;1;87
419;27;354;2;0;0;1;2;2;0;0;1;2;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;73;1;0.9;0.75;0.836660026534076;0.3;0.166666666666667;1;87
420;27;354;2;1;0;1;2;2;0;0;1;2;-0.264289525145146;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;102;1;0.9;0.75;0.953462589245592;0.3;0.166666666666667;1;87
421;27;354;3;1;0;1;3;1;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;126;5;0.5;0.285714285714286;0.9198662110078;0.2;0.166666666666667;1;87
422;27;354;3;1;0;1;3;2;0;0;1;2;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;108;4;0.6;0.428571428571429;0.970725343394151;0.3;0.166666666666667;1;87
423;27;354;3;1;0;1;3;2;0;0;1;2;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;136;4;0.6;0.428571428571429;1;0.3;0.166666666666667;1;87
424;27;354;3;1;0;1;3;2;0;0;1;2;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;104;4;0.6;0.428571428571429;1;0.3;0.166666666666667;1;87
425;27;354;2;0;1;1;1;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;73;9;0.1;0;0.71443450831176;0;0;0;88
426;27;354;2;0;1;2;1;2;0;1;1;1;-0.264289525145146;-0.383692514184919;0.307545319484149;0.151994238147492;-0.467714776879408;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;169;1;0.9;0.8;0.737864787372622;0.4;0.166666666666667;1;88
427;27;354;2;0;1;5;1;2;0;1;2;1;-0.264289525145146;-0.383692514184919;0.307545319484149;1.06310560688178;-0.467714776879408;-0.13495620484745;-0.302991629339198;0.735823051501478;0.557792903484934;-0.369492398337294;;460;3;0.7;0.625;0.909588053654195;0.5;0.333333333333333;1;88
428;27;354;2;0;1;5;2;2;0;1;5;1;-0.264289525145146;-0.383692514184919;0.307545319484149;1.06310560688178;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;2.01888343246937;-0.369492398337294;;604;0;1;1;0.930260509419063;0.8;0.833333333333333;1;88
429;27;354;2;0;1;6;2;2;0;1;5;2;-0.264289525145146;-0.383692514184919;0.307545319484149;1.36680939645987;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;2.01888343246937;-0.18289209037184;;608;1;0.9;0.888888888888889;0.99588354618333;0.8;0.833333333333333;1;88
430;27;354;1;0;0;1;1;0;0;0;1;1;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;62;9;0.1;0.1;0.890745322775791;0.1;0.166666666666667;1;88
431;27;354;6;0;0;1;6;0;0;0;0;1;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.157154507998429;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;672;9;0.1;0;0.664410597026749;0;0;0;89
432;27;354;2;0;1;6;1;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;1.36680939645987;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;566;16;0;0;0.462146549366787;0;0;0;90
433;27;354;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;62;11;0;0;0.883452208598772;0;0;0;91
434;27;354;1;0;0;1;1;1;0;0;1;1;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;62;0;1;1;0.707106781186547;0.2;0.166666666666667;1;91
435;27;354;2;0;0;5;6;1;0;0;0;1;-0.264289525145146;-0.383692514184919;-0.19697466640804;1.06310560688178;0.157154507998429;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;434;7;0.3;0.125;0.730296743340221;0.1;0;1;91
436;27;354;3;0;0;5;6;2;0;0;5;6;-0.219301561745034;-0.383692514184919;-0.19697466640804;1.06310560688178;0.157154507998429;-0.13495620484745;-0.302991629339198;-0.187678161841789;2.01888343246937;0.563509141489977;;591;1;0.9;0.875;0.75907211527659;0.7;0.833333333333333;1;91
437;27;354;2;0;1;1;2;1;0;0;0;1;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;109;10;0;0.090909090909091;0.619047619047619;0.1;0;1;91
438;27;354;2;0;1;1;3;2;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;142;0;1;1;0.872871560943969;0.4;0.166666666666667;1;91
439;27;354;2;0;1;1;2;2;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;109;0;1;1;1;0.4;0.166666666666667;1;91
440;27;354;6;2;0;1;6;0;0;0;0;1;-0.084337671544698;0.262590227004742;-0.19697466640804;-0.151709551430603;0.157154507998429;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.369492398337294;;815;13;0;0;0.586085262533831;0;0;0;92
441;27;354;3;0;0;5;6;0;0;0;0;5;-0.219301561745034;-0.383692514184919;-0.19697466640804;1.06310560688178;0.157154507998429;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;0.376908833524523;;590;17;0;0;0.616022321606417;0;0;0;93
442;27;354;2;0;0;1;2;1;0;0;0;2;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.18289209037184;;66;9;0.1;0.1;0.770154046215405;0.1;0;1;93
443;27;354;2;0;1;6;1;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;1.36680939645987;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;565;12;0;0;0.637576713063338;0;0;0;94
444;28;412;103;0;0;1;0;0;0;0;0;0;4.27949477826617;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;46;104;0;0;0;0;0;0;95
445;28;412;103;1;0;1;1;103;0;0;1;0;4.27949477826617;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;5.62617660515936;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;83;1;0.9;0.99047619047619;0.707090120446911;1;1;1;95
446;28;412;103;1;0;1;1;103;1;0;1;1;4.27949477826617;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;5.62617660515936;0.207884726246477;-0.187678161841789;0.070762727156789;-0.369492398337294;;83;0;1;1;0.999976439266316;1;1;1;95
447;28;412;103;1;0;1;1;103;0;0;1;1;4.27949477826617;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;5.62617660515936;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;80;2;0.8;0.981132075471698;0.999976439266316;1;1;1;95
448;28;412;2;0;0;1;3;0;0;0;0;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;110;108;0;0;0.635480780988311;0;0;0;96
449;28;412;2;0;0;1;3;1;0;0;1;3;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;127;2;0.8;0.5;0.845154254728516;0.2;1;1;96
450;28;412;2;0;0;1;3;2;0;0;1;3;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;132;0;1;1;0.956182887467515;0.3;1;1;96
451;28;412;2;0;1;1;3;1;0;0;1;3;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;163;3;0.7;0.4;0.894427190999916;0.2;1;1;96
452;28;412;3;0;0;1;4;1;0;0;1;3;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.092793205952706;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;0.003708217593614;;199;4;0.6;0.333333333333333;0.918558653543692;0.2;1;1;96
453;29;748;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;48;2;0.8;0;0;0;0;0;97
454;29;748;2;0;0;2;2;0;0;0;1;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;0.151994238147492;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;92;4;0.6;0.2;0.942809041582063;0.1;0.5;1;97
455;29;748;2;0;0;2;2;2;0;0;2;2;-0.264289525145146;-0.383692514184919;-0.19697466640804;0.151994238147492;-0.342740919903841;-0.13495620484745;-0.302991629339198;-0.187678161841789;0.557792903484934;-0.18289209037184;;94;0;1;1;0.833333333333333;0.4;1;1;97
456;29;748;1;0;0;1;1;1;0;0;1;1;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;52;2;0.8;0.5;1;0.2;0.5;1;97
457;29;748;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;89;4;0.6;0;0.707106781186547;0;0;0;98
458;30;1059;1;0;1;1;2;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;74;3;0.7;0;0;0;0;0;99
459;30;1059;1;0;1;1;2;1;0;1;0;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.18289209037184;;76;2;0.8;0.5;0.774596669241483;0.2;0;1;99
460;30;1059;1;0;1;1;2;0;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;76;2;0.8;0.5;0.8;0.2;1;1;99
461;30;1059;1;0;1;1;2;1;0;1;0;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.18289209037184;;74;2;0.8;0.5;0.8;0.2;0;1;99
462;30;1059;1;0;1;1;2;1;0;1;1;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;74;0;1;1;0.912870929175277;0.3;1;1;99
463;30;1059;1;0;1;1;2;1;0;1;1;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;74;0;1;1;1;0.3;1;1;99
464;30;1059;1;0;1;1;2;1;0;1;1;2;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;74;0;1;1;1;0.3;1;1;99
465;30;1059;1;0;0;0;0;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.455413341008697;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;16;4;0.6;0;0.408248290463863;0;0;0;100
466;31;412;1;0;0;1;2;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;93;2;0.8;0;0;0;0;0;101
467;31;412;1;0;0;1;2;0;0;0;1;2;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;167;2;0.8;0.333333333333333;0.816496580927726;0.1;1;1;101
468;32;1118;9;0;0;1;0;0;0;0;0;0;0.050626218655638;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;37;10;0;0;0;0;0;0;102
469;32;1118;2;0;0;2;2;0;0;0;1;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;0.151994238147492;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;69;12;0;0.076923076923077;0.73621017383231;0.1;0.5;1;102
470;32;1118;2;0;0;2;2;0;0;0;2;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;0.151994238147492;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.557792903484934;-0.556092706302749;;73;4;0.6;0.333333333333333;0.962250448649376;0.2;1;1;102
471;33;354;3;1;0;1;1;0;0;0;0;0;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;66;5;0.5;0;0;0;0;0;103
472;33;354;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;63;2;0.8;0.666666666666667;0.723746864455746;0.4;1;1;103
473;33;354;3;1;0;1;1;3;0;0;1;1;-0.219301561745034;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;62;2;0.8;0.666666666666667;1;0.4;1;1;103
474;34;446;2;0;1;1;2;0;0;0;0;0;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;70;4;0.6;0;0;0;0;0;104
475;34;446;3;0;1;1;3;2;0;1;1;2;-0.219301561745034;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.217767062928274;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;88;1;0.9;0.8;0.79211803438134;0.4;1;1;104
476;34;446;1;0;0;1;1;0;0;0;1;1;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;56;5;0.5;0.166666666666667;0.700140042014005;0.1;1;1;104
477;34;446;1;1;0;1;2;0;0;0;1;1;-0.309277488545259;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;74;3;0.7;0.25;0.866025403784439;0.1;1;1;104
478;34;446;4;0;1;1;4;0;0;0;1;2;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.18289209037184;;114;7;0.3;0.125;0.688247201611685;0.1;1;1;104
479;34;446;4;0;1;1;4;3;0;1;1;4;-0.174313598344922;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.092793205952706;-0.077915285936491;-0.302991629339198;0.735823051501478;0.070762727156789;0.190308525559068;;123;2;0.8;0.714285714285714;0.80942721340038;0.5;1;1;104
